┌─────────┬───────────────┬─────────┬─────────┬──────────┬─────────────┬──────────────┬──────────────┬──────────┬──────────────┬────────────────────────────┬───────────────┬───────────┬──────────┬──────────────┬───────────┬───────────────┬───────────────┬───────────────┬───────────┬───────────┬───────────────┬─────────────┬───────────────┬───────────┬───────────┬───────────┬──────────┬──────────────┬───────┬─────┬─────┐
│ (index) │   datetime    │   sd    │   bu    │    uk    │   val_sd    │    val_bu    │    val_uk    │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │  acum_val_bu  │  acum_val_sd  │ accum_bu  │ accum_sd  │  avg_val_bu   │ avg_val_sd  │    avg_val    │  avg_vol  │  avg_bu   │  avg_sd   │ avg_busd │ avg_busd_val │ rbusd │ rbu │ rsd │
│   93    │ 1676555400000 │ 1809000 │ 1639700 │   1100   │ 31082136000 │ 29465573000  │   18121000   │ 3449800  │ 60565830000  │ '2023-02-16T13:50:00.000Z' │ 4485770093000 │ 263056200 │ -169300  │ -1616563000  │  5127900  │  87926066000  │ 2253743088000 │ 2165817022000 │ 132073900 │ 126946000 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -0.3  │ 0.9 │ 1.2 │
│   94    │ 1676555520000 │ 1222800 │ 1968300 │  13700   │ 23133255000 │ 30967961000  │  111100000   │ 3204800  │ 54212316000  │ '2023-02-16T13:52:00.000Z' │ 4539982409000 │ 266261000 │  745500  │  7834706000  │  5873400  │  95760772000  │ 2284711049000 │ 2188950277000 │ 134042200 │ 128168800 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │  1.3  │  1  │ 0.9 │
│   95    │ 1676555640000 │ 1471100 │ 1427500 │  11800   │ 22771641000 │ 22943980000  │  134241000   │ 2910400  │ 45849862000  │ '2023-02-16T13:54:00.000Z' │ 4585832271000 │ 269171400 │  -43600  │  172339000   │  5829800  │  95933111000  │ 2307655029000 │ 2211721918000 │ 135469700 │ 129639900 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │   0   │ 0.7 │ 0.9 │
│   96    │ 1676555760000 │ 1911300 │ 914600  │   6700   │ 33287010000 │ 15601160000  │  275732000   │ 2832600  │ 49163902000  │ '2023-02-16T13:56:00.000Z' │ 4634996173000 │ 272004000 │ -996700  │ -17685850000 │  4833100  │  78247261000  │ 2323256189000 │ 2245008928000 │ 136384300 │ 131551200 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -2.9  │ 0.5 │ 1.3 │
│   97    │ 1676555880000 │ 1336100 │ 979600  │  35600   │ 23912784000 │ 19483460000  │  550845000   │ 2351300  │ 43947089000  │ '2023-02-16T13:58:00.000Z' │ 4678943262000 │ 274355300 │ -356500  │ -4429324000  │  4476600  │  73817937000  │ 2342739649000 │ 2268921712000 │ 137363900 │ 132887300 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -0.7  │ 0.6 │ 0.9 │
│   98    │ 1676556000000 │ 1244700 │ 2148200 │  20100   │ 18877320000 │ 40807648000  │  386683000   │ 3413000  │ 60071651000  │ '2023-02-16T14:00:00.000Z' │ 4739014913000 │ 277768300 │  903500  │ 21930328000  │  5380100  │  95748265000  │ 2383547297000 │ 2287799032000 │ 139512100 │ 134132000 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │  3.6  │ 1.3 │ 0.7 │
│   99    │ 1676556120000 │ 800400  │ 5601900 │   6000   │ 14078934000 │ 94446759000  │   54832000   │ 6408300  │ 108580525000 │ '2023-02-16T14:02:00.000Z' │ 4847595438000 │ 284176600 │ 4801500  │ 80367825000  │ 10181600  │ 176116090000  │ 2477994056000 │ 2301877966000 │ 145114000 │ 134932400 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ 13.1  │  3  │ 0.6 │
│   100   │ 1676556240000 │ 1547400 │ 9158100 │  16000   │ 25397671000 │ 159822095000 │  208995000   │ 10721500 │ 185428761000 │ '2023-02-16T14:04:00.000Z' │ 5033024199000 │ 294898100 │ 7610700  │ 134424424000 │ 17792300  │ 310540514000  │ 2637816151000 │ 2327275637000 │ 154272100 │ 136479800 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │  22   │ 5.1 │  1  │
├─────────┼───────────────┼─────────┼─────────┼──────────┼─────────────┼──────────────┼──────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼─────────────┼───────────────┼───────────┼───────────┼───────────┼──────────┼──────────────┼───────┼─────┼─────┤
│ (index) │   datetime    │   sd    │   bu    │    uk    │   val_sd    │    val_bu    │    val_uk    │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │  acum_val_bu  │  acum_val_sd  │ accum_bu  │ accum_sd  │  avg_val_bu   │ avg_val_sd  │    avg_val    │  avg_vol  │  avg_bu   │  avg_sd   │ avg_busd │ avg_busd_val │ rbusd │ rbu │ rsd │
├─────────┼───────────────┼─────────┼─────────┼──────────┼─────────────┼──────────────┼──────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼─────────────┼───────────────┼───────────┼───────────┼───────────┼──────────┼──────────────┼───────┼─────┼─────┤
│   101   │ 1676556360000 │ 1949200 │ 6316200 │  37500   │ 35758367000 │ 104893746000 │  532606000   │ 8302900  │ 141184719000 │ '2023-02-16T14:06:00.000Z' │ 5174208918000 │ 303201000 │ 4367000  │ 69135379000  │ 22159300  │ 379675893000  │ 2742709897000 │ 2363034004000 │ 160588300 │ 138429000 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ 11.3  │ 3.3 │ 1.4 │
│   102   │ 1676556480000 │ 2518400 │ 3436700 │  12000   │ 43726406000 │ 60842764000  │  269335000   │ 5967100  │ 104838505000 │ '2023-02-16T14:08:00.000Z' │ 5279047423000 │ 309168100 │  918300  │ 17116358000  │ 23077600  │ 396792251000  │ 2803552661000 │ 2406760410000 │ 164025000 │ 140947400 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │  2.8  │ 1.9 │ 1.7 │
│   103   │ 1676556600000 │ 2616700 │ 2125900 │  15300   │ 47116884000 │ 34655341000  │  293805000   │ 4757900  │ 82066030000  │ '2023-02-16T14:10:00.000Z' │ 5361113453000 │ 313926000 │ -490800  │ -12461543000 │ 22586800  │ 384330708000  │ 2838208002000 │ 2453877294000 │ 166150900 │ 143564100 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │  -2   │ 1.1 │ 1.9 │
│   104   │ 1676556720000 │ 2333300 │ 2015900 │  22200   │ 37170580000 │ 32323469000  │  425420000   │ 4371400  │ 69919469000  │ '2023-02-16T14:12:00.000Z' │ 5431032922000 │ 318297400 │ -317400  │ -4847111000  │ 22269400  │ 379483597000  │ 2870531471000 │ 2491047874000 │ 168166800 │ 145897400 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -0.8  │  1  │ 1.5 │
│   105   │ 1676556840000 │ 2141400 │ 1500800 │  17900   │ 38932163000 │ 28580357000  │  424899000   │ 3660100  │ 67937419000  │ '2023-02-16T14:14:00.000Z' │ 5498970341000 │ 321957500 │ -640600  │ -10351806000 │ 21628800  │ 369131791000  │ 2899111828000 │ 2529980037000 │ 169667600 │ 148038800 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ -1.7  │ 0.9 │ 1.5 │
│   106   │ 1676556960000 │ 1669800 │ 2751400 │  20200   │ 29596448000 │ 50291890000  │  530254000   │ 4441400  │ 80418592000  │ '2023-02-16T14:16:00.000Z' │ 5579388933000 │ 326398900 │ 1081600  │ 20695442000  │ 22710400  │ 389827233000  │ 2949403718000 │ 2559576485000 │ 172419000 │ 149708600 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │  3.4  │ 1.6 │ 1.2 │
│   107   │ 1676557080000 │ 1605100 │ 4923400 │   1600   │ 26397379000 │ 87617033000  │   42415000   │ 6530100  │ 114056827000 │ '2023-02-16T14:18:00.000Z' │ 5693445760000 │ 332929000 │ 3318300  │ 61219654000  │ 26028700  │ 451046887000  │ 3037020751000 │ 2585973864000 │ 177342400 │ 151313700 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │  10   │ 2.8 │  1  │
│   108   │ 1676557200000 │ 1573700 │ 4712400 │   500    │ 31068760000 │ 84225431000  │   13089000   │ 6286600  │ 115307280000 │ '2023-02-16T14:20:00.000Z' │ 5808753040000 │ 339215600 │ 3138700  │ 53156671000  │ 29167400  │ 504203558000  │ 3121246182000 │ 2617042624000 │ 182054800 │ 152887400 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │  8.7  │ 2.7 │ 1.2 │
│   109   │ 1676557320000 │ 3620000 │ 2486800 │   6900   │ 66358110000 │ 41815472000  │  274686000   │ 6113700  │ 108448268000 │ '2023-02-16T14:22:00.000Z' │ 5917201308000 │ 345329300 │ -1133200 │ -24542638000 │ 28034200  │ 479660920000  │ 3163061654000 │ 2683400734000 │ 184541600 │ 156507400 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │  -4   │ 1.3 │ 2.6 │
│   110   │ 1676557440000 │ 2207100 │ 3240200 │  23500   │ 38006040000 │ 66529460000  │  516553000   │ 5470800  │ 105052053000 │ '2023-02-16T14:24:00.000Z' │ 6022253361000 │ 350800100 │ 1033100  │ 28523420000  │ 29067300  │ 508184340000  │ 3229591114000 │ 2721406774000 │ 187781800 │ 158714500 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │  4.7  │ 2.1 │ 1.5 │
│   111   │ 1676557560000 │ 3054900 │ 4047200 │  41800   │ 49009780000 │ 78567524000  │  1057034000  │ 7143900  │ 128634338000 │ '2023-02-16T14:26:00.000Z' │ 6150887699000 │ 357944000 │  992300  │ 29557744000  │ 30059600  │ 537742084000  │ 3308158638000 │ 2770416554000 │ 191829000 │ 161769400 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │  4.8  │ 2.5 │ 1.9 │
│   112   │ 1676557680000 │ 2851200 │ 6230000 │  49000   │ 48365358000 │ 108202661000 │  1028224000  │ 9130200  │ 157596243000 │ '2023-02-16T14:28:00.000Z' │ 6308483942000 │ 367074200 │ 3378800  │ 59837303000  │ 33438400  │ 597579387000  │ 3416361299000 │ 2818781912000 │ 198059000 │ 164620600 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │  9.8  │ 3.4 │ 1.9 │
│   113   │ 1676557800000 │  1500   │ 102300  │  56300   │  34820000   │  1929216000  │  1356275000  │  160100  │  3320311000  │ '2023-02-16T14:30:00.000Z' │ 6311804253000 │ 367234300 │  100800  │  1894396000  │ 33539200  │ 599473783000  │ 3418290515000 │ 2818816732000 │ 198161300 │ 164622100 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │  0.3  │ 0.1 │  0  │
│   114   │ 1676558640000 │ 5341900 │ 7593200 │ 12737200 │ 84150729000 │ 188841488000 │ 240747882000 │ 25672300 │ 513740099000 │ '2023-02-16T14:44:00.000Z' │ 6825544352000 │ 392906600 │ 2251300  │ 104690759000 │ 35790500  │ 704164542000  │ 3607132003000 │ 2902967461000 │ 205754500 │ 169964000 │ 31366365243.5 │ 25243195313 │ 59352559582.6 │ 3416579.1 │ 1789169.6 │ 1477947.8 │ 311221.7 │ 6123169930.4 │ 17.1  │  6  │ 3.3 │
└─────────┴───────────────┴─────────┴─────────┴──────────┴─────────────┴──────────────┴──────────────┴──────────┴──────────────┴────────────────────────────┴───────────────┴───────────┴──────────┴──────────────┴───────────┴───────────────┴───────────────┴───────────────┴───────────┴───────────┴───────────────┴─────────────┴───────────────┴───────────┴───────────┴───────────┴──────────┴──────────────┴───────┴─────┴─────┘

