"code","trading_date","close_value","foreign_buy_matched","foreign_sell_matched","foreign_buy","foreign_sell","proprietary_buy_matched","proprietary_sell_matched","proprietary_buy","proprietary_sell","local_individual_buy_matched","local_individual_sell_matched","local_individual_buy","local_individual_sell","local_institutional_buy_matched","local_institutional_sell_matched","local_institutional_buy","local_institutional_sell","foreign_individual_buy_matched","foreign_individual_sell_matched","foreign_individual_buy","foreign_individual_sell","foreign_institutional_buy_matched","foreign_institutional_sell_matched","foreign_institutional_buy","foreign_institutional_sell"
"APG",1697562000,8.74,34769000,0,34769000,0,0,0,0,0,14338078770,14361681770,14338078770,14361681770,0,11166000,0,11166000,0,0,0,0,34769000,0,34769000,0
"APG",1697475600,8.9,80027000,0,80027000,0,0,0,0,0,7272562280,7353486280,7272562280,7353486280,1796000,899000,1796000,899000,76415000,0,76415000,0,3612000,0,3612000,0
"APG",1697389200,8.95,0,12818000,0,12818000,0,0,0,0,5631022820,5592286820,5631022820,5592286820,11820000,37738000,11820000,37738000,0,0,0,0,0,12818000,0,12818000
"APG",1697130000,9.1,0,915000,0,915000,0,0,0,0,7151619550,7230496550,7151619550,7230496550,89800000,10008000,89800000,10008000,0,0,0,0,0,915000,0,915000
"APG",1697043600,9.22,0,91750000,0,91750000,0,0,0,0,8022187070,7907061070,8022187070,7907061070,41013000,64389000,41013000,64389000,0,0,0,0,0,91750000,0,91750000
"APG",1696957200,9.3,12642000,179170000,12642000,179170000,0,0,0,0,6169046670,6013437670,6169046670,6013437670,12735000,1816000,12735000,1816000,0,0,0,0,12642000,179170000,12642000,179170000
"APG",1696784400,9.1,0,1056316000,0,1056316000,0,0,0,0,7461342480,6497836480,7461342480,6497836480,92810000,0,92810000,0,0,0,0,0,0,1056316000,0,1056316000
"APH",1698080400,7.51,0,0,0,0,0,0,0,0,1508698800,1510978800,1508698800,1510978800,2280000,0,2280000,0,0,0,0,0,0,0,0,0
"APH",1697994000,7.5,2277000,0,2277000,0,0,0,0,0,2253041710,2254566710,2253041710,2254566710,758000,1510000,758000,1510000,2277000,0,2277000,0,0,0,0,0
"APH",1697734800,7.55,29676000,0,29676000,0,0,0,0,0,2502429050,2532114050,2502429050,2532114050,744000,735000,744000,735000,730000,0,730000,0,28946000,0,28946000,0
"APH",1697648400,7.35,750000,0,750000,0,0,0,0,0,2594497380,2598243380,2594497380,2598243380,2996000,0,2996000,0,0,0,0,0,750000,0,750000,0
"APH",1697562000,7.35,20581000,35004000,20581000,35004000,0,0,0,0,3848490590,3831772590,3848490590,3831772590,0,2295000,0,2295000,0,0,0,0,20581000,35004000,20581000,35004000
"APH",1697475600,7.77,0,43925000,0,43925000,0,0,0,0,2264457210,2220532210,2264457210,2220532210,0,0,0,0,0,0,0,0,0,43925000,0,43925000
"APH",1697389200,7.78,0,142533000,0,142533000,0,0,0,0,4177632610,4031141610,4177632610,4031141610,777000,4735000,777000,4735000,0,0,0,0,0,142533000,0,142533000
"APH",1697130000,7.89,4746000,2385000,4746000,2385000,0,0,0,0,3196119220,3221375220,3196119220,3221375220,24474000,1579000,24474000,1579000,0,0,0,0,4746000,2385000,4746000,2385000
"APH",1697043600,8,76305000,28099000,76305000,28099000,0,0,0,0,5466938600,5515144600,5466938600,5515144600,0,0,0,0,0,0,0,0,76305000,28099000,76305000,28099000
"APH",1696957200,7.95,120536000,0,120536000,0,0,0,0,0,3736465860,3858581860,3736465860,3858581860,1580000,0,1580000,0,0,0,0,0,120536000,0,120536000,0
"APH",1696784400,7.78,0,0,0,0,0,0,0,0,3512168510,3512168510,3512168510,3512168510,0,0,0,0,0,0,0,0,0,0,0,0
"ASM",1698080400,9.13,22000000,546010,22000000,546010,22000000,0,22000000,0,6117724150,6161172140,6117724150,6161172140,2730000,2736000,2730000,2736000,0,0,0,0,22000000,546010,22000000,546010
"ASM",1697994000,9.09,534652000,72778000,534652000,72778000,0,72778000,0,72778000,8007750490,8398674490,8007750490,8398674490,2743000,915000,2743000,915000,45650000,0,45650000,0,489002000,72778000,489002000,72778000
"ASM",1697734800,9.15,954745560,89400000,954745560,89400000,13986000,0,13986000,0,21847787900,22675362460,21847787900,22675362460,2665000,54422000,2665000,54422000,94238560,89400000,94238560,89400000,860507000,0,860507000,0
"ASM",1697648400,8.81,218013000,95538000,218013000,95538000,32848000,3688000,32848000,3688000,18031962800,18185433800,18031962800,18185433800,2760000,924000,2760000,924000,139165000,91850000,139165000,91850000,78848000,3688000,78848000,3688000
"ASM",1697562000,9.2,527889000,184485000,527889000,184485000,49816000,3940000,49816000,3940000,31243443690,31616037690,31243443690,31616037690,1974000,18660000,1974000,18660000,478073000,61384000,478073000,61384000,49816000,123101000,49816000,123101000
"ASM",1697475600,9.8,270760000,0,270760000,0,8100000,0,8100000,0,22438160050,22699935050,22438160050,22699935050,0,17085000,0,17085000,50000000,0,50000000,0,220760000,0,220760000,0
"ASM",1697389200,10.05,101765000,65120000,101765000,65120000,0,48960000,0,48960000,18415629650,18092759650,18415629650,18092759650,3035000,313590000,3035000,313590000,101765000,0,101765000,0,0,65120000,0,65120000
"ASM",1697130000,10.2,215525000,65340000,215525000,65340000,20420000,65340000,20420000,65340000,16457072250,16584712250,16457072250,16584712250,23390000,1015000,23390000,1015000,104810000,0,104810000,0,110715000,65340000,110715000,65340000
"ASM",1697043600,10.3,95325000,104000000,95325000,104000000,16600000,0,16600000,0,30460786200,30525941200,30460786200,30525941200,59310000,2080000,59310000,2080000,0,104000000,0,104000000,95325000,0,95325000,0
"ASM",1696957200,10.35,109365000,103000000,109365000,103000000,57340000,0,57340000,0,10616796700,10680501700,10616796700,10680501700,0,0,0,0,2045000,103000000,2045000,103000000,107320000,0,107320000,0
"ASM",1696784400,10.15,52535000,172710000,52535000,172710000,8080000,121960000,8080000,121960000,23150906150,22887286150,23150906150,22887286150,4060000,33625000,4060000,33625000,30300000,50750000,30300000,50750000,22235000,121960000,22235000,121960000
"BBC",1698080400,51.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BBC",1697994000,51.9,0,0,0,0,0,0,0,0,2547100,2547100,2547100,2547100,0,0,0,0,0,0,0,0,0,0,0,0
"BBC",1697734800,51.9,0,0,0,0,0,0,0,0,46087500,46677500,46087500,46677500,5670000,5080000,5670000,5080000,0,0,0,0,0,0,0,0
"BBC",1697648400,54.6,5300000,15640000,5300000,15640000,0,0,0,0,21100000,10760000,21100000,10760000,0,0,0,0,0,15640000,0,15640000,5300000,0,5300000,0
"BBC",1697562000,55.2,0,0,0,0,0,0,0,0,5520000,5520000,5520000,5520000,0,0,0,0,0,0,0,0,0,0,0,0
"BBC",1697475600,55.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BBC",1697389200,55.2,0,0,0,0,0,0,0,0,5740800,5740800,5740800,5740800,0,0,0,0,0,0,0,0,0,0,0,0
"BBC",1697130000,55.2,0,0,0,0,0,0,0,0,11526000,11526000,11526000,11526000,0,0,0,0,0,0,0,0,0,0,0,0
"BBC",1697043600,55.2,0,0,0,0,0,0,0,0,60720000,60720000,60720000,60720000,0,0,0,0,0,0,0,0,0,0,0,0
"BBC",1696957200,55,81900000,109420000,81900000,109420000,0,0,0,0,49400000,21880000,49400000,21880000,0,0,0,0,0,109420000,0,109420000,81900000,0,81900000,0
"BBC",1696784400,57.4,0,0,0,0,0,0,0,0,13750000,13990000,13750000,13990000,5740000,5500000,5740000,5500000,0,0,0,0,0,0,0,0
"BAF",1698080400,23.7,2326410000,0,2326410000,0,0,0,0,0,62759988100,63362448100,62759988100,63362448100,273050000,1997000000,273050000,1997000000,4740000,0,4740000,0,2321670000,0,2321670000,0
"BAF",1697994000,23.3,494795000,0,494795000,0,0,0,0,0,50003433100,50400433100,56603433100,57000433100,846900000,944695000,846900000,944695000,0,0,0,0,494795000,0,494795000,0
"BAF",1697734800,23.45,961785000,11550000,961785000,11550000,0,0,0,0,41343312000,41917037000,41816312000,41917037000,692810000,1069320000,692810000,1542320000,0,0,0,0,961785000,11550000,961785000,11550000
"BAF",1697648400,23.1,399000000,0,399000000,0,0,0,0,0,47646419500,54708699500,54246419500,61308699500,8043780000,1380500000,8043780000,1380500000,0,0,0,0,399000000,0,399000000,0
"BAF",1697562000,23,1682655000,1023815000,1682655000,1023815000,0,0,0,0,76835540050,79198380050,76835540050,79198380050,3473700000,1769700000,3473700000,1769700000,0,0,0,0,1682655000,1023815000,1682655000,1023815000
"BAF",1697475600,23.1,0,9305000,0,9305000,0,0,0,0,43282172700,43388022700,43282172700,43388022700,233000000,117845000,233000000,117845000,0,9305000,0,9305000,0,0,0,0
"BAF",1697389200,23.5,0,216200000,0,216200000,0,0,0,0,46574187900,46818052900,46574187900,46818052900,1054865000,594800000,1054865000,594800000,0,0,0,0,0,216200000,0,216200000
"BAF",1697130000,23.8,0,296250000,0,296250000,0,0,0,0,35160360000,34745110000,35160360000,34745110000,118500000,237500000,118500000,237500000,0,0,0,0,0,296250000,0,296250000
"BAF",1697043600,23.7,271890000,2385000,271890000,2385000,0,0,0,0,59588801200,61352086200,59588801200,61352086200,1672000000,178220000,1672000000,178220000,0,2385000,0,2385000,271890000,0,271890000,0
"BAF",1696957200,23.7,1482320000,243080000,1482320000,243080000,0,0,0,0,50385524950,50913759950,50385524950,50913759950,73145000,784150000,73145000,784150000,0,243080000,0,243080000,1482320000,0,1482320000,0
"BAF",1696784400,23.55,824110000,21285000,824110000,21285000,0,0,0,0,36813553950,38105258950,36813553950,38105258950,488880000,0,488880000,0,0,21285000,0,21285000,824110000,0,824110000,0
"ANV",1698080400,33.65,129480000,235200000,129480000,235200000,0,0,0,0,42709072650,42667182650,42709072650,42667182650,67165000,3335000,67165000,3335000,129480000,0,129480000,0,0,235200000,0,235200000
"ANV",1697994000,33.1,0,4866915000,0,4866915000,0,0,0,0,66677252150,58307597150,66677252150,58307597150,9930000,3512670000,9930000,3512670000,0,0,0,0,0,4866915000,0,4866915000
"ANV",1697734800,34.5,193520000,1790160000,193520000,1790160000,0,0,0,0,90562296900,87874411900,90562296900,87874411900,459115000,1550360000,459115000,1550360000,0,161000000,0,161000000,193520000,1629160000,193520000,1629160000
"ANV",1697648400,32.6,255870000,266775000,255870000,266775000,0,0,0,0,83648075800,83644200800,83648075800,83644200800,13820000,6790000,13820000,6790000,17000000,0,17000000,0,238870000,266775000,238870000,266775000
"ANV",1697562000,35,4101335000,250180000,4101335000,250180000,0,0,0,0,155541000000,156234000000,155541000000,156234000000,123115000,3280715000,123115000,3280715000,50555000,14640000,50555000,14640000,4050780000,235540000,4050780000,235540000
"ANV",1697475600,36.55,4977655000,0,4977655000,0,0,0,0,0,181855000000,184613000000,181855000000,184613000000,3193250000,5413120000,3193250000,5413120000,39040000,0,39040000,0,4938615000,0,4938615000,0
"ANV",1697389200,39.3,56490000,395290000,56490000,395290000,0,0,0,0,93816160800,95934880800,93816160800,95934880800,2465640000,8120000,2465640000,8120000,56490000,395290000,56490000,395290000,0,0,0,0
"ANV",1697130000,40.15,1545095000,272990000,1545095000,272990000,0,0,0,0,96078160550,97155065550,96078160550,97155065550,86260000,281460000,86260000,281460000,20075000,24120000,20075000,24120000,1525020000,248870000,1525020000,248870000
"ANV",1697043600,39.4,36755000,140350000,36755000,140350000,0,0,0,0,106392000000,108582000000,106392000000,108582000000,3212660000,919240000,3212660000,919240000,36755000,140350000,36755000,140350000,0,0,0,0
"ANV",1696957200,40.4,274025000,633775000,274025000,633775000,0,0,0,0,83927351250,83388211250,83927351250,83388211250,23830000,203220000,23830000,203220000,274025000,0,274025000,0,0,633775000,0,633775000
"ANV",1696784400,39,11580000,1052500000,11580000,1052500000,0,0,0,0,100823000000,99797574400,100823000000,99797574400,870395000,855195000,870395000,855195000,7710000,0,7710000,0,3870000,1052500000,3870000,1052500000
"ASG",1698080400,22.4,0,0,0,0,0,0,0,0,22490000,22490000,22490000,22490000,0,0,0,0,0,0,0,0,0,0,0,0
"ASG",1697994000,22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASG",1697734800,22.7,22700000,0,22700000,0,0,0,0,0,33477750,56177750,33477750,56177750,0,0,0,0,22700000,0,22700000,0,0,0,0,0
"ASG",1697648400,22.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASG",1697562000,22.75,0,0,0,0,0,0,0,0,898800,898800,898800,898800,0,0,0,0,0,0,0,0,0,0,0,0
"ASG",1697475600,22.75,0,0,0,0,0,0,0,0,7706500,7706500,7706500,7706500,0,0,0,0,0,0,0,0,0,0,0,0
"ASG",1697389200,22.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASG",1697130000,22.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASG",1697043600,22.75,0,0,0,0,0,0,0,0,22100,22100,22100,22100,0,0,0,0,0,0,0,0,0,0,0,0
"ASG",1696957200,22.75,0,0,0,0,0,0,0,0,22570000,20320000,22570000,20320000,0,2250000,0,2250000,0,0,0,0,0,0,0,0
"ASG",1696870800,22.7,0,0,0,0,0,0,0,0,4540000,4540000,4540000,4540000,0,0,0,0,0,0,0,0,0,0,0,0
"ASG",1696784400,22.7,0,0,0,0,0,0,0,0,22654000,22754000,22654000,22754000,2270000,2170000,2270000,2170000,0,0,0,0,0,0,0,0
"BCE",1698080400,5.64,0,0,0,0,0,0,0,0,38854000,22170000,38854000,22170000,0,16684000,0,16684000,0,0,0,0,0,0,0,0
"BCE",1697994000,5.6,19880000,0,19880000,0,0,0,0,0,180818070,200698070,180818070,200698070,0,0,0,0,0,0,0,0,19880000,0,19880000,0
"BCE",1697734800,5.62,0,0,0,0,0,0,0,0,92912980,92912980,92912980,92912980,0,0,0,0,0,0,0,0,0,0,0,0
"BCE",1697648400,5.67,0,0,0,0,0,0,0,0,142617000,143192000,142617000,143192000,575000,0,575000,0,0,0,0,0,0,0,0,0
"BCE",1697562000,5.71,0,0,0,0,0,0,0,0,64331750,63212750,64331750,63212750,0,1119000,0,1119000,0,0,0,0,0,0,0,0
"BCE",1697475600,5.75,0,0,0,0,0,0,0,0,66843130,66843130,66843130,66843130,0,0,0,0,0,0,0,0,0,0,0,0
"BCE",1697389200,5.68,0,0,0,0,0,0,0,0,50989000,49829000,50989000,49829000,0,1160000,0,1160000,0,0,0,0,0,0,0,0
"BCE",1697130000,5.78,0,452049000,0,452049000,0,0,0,0,646644920,194595920,646644920,194595920,0,0,0,0,0,0,0,0,0,452049000,0,452049000
"BCE",1697043600,5.9,0,0,0,0,0,0,0,0,170248320,171444320,170248320,171444320,1196000,0,1196000,0,0,0,0,0,0,0,0,0
"BCE",1696957200,5.9,0,0,0,0,0,0,0,0,157377970,157377970,157377970,157377970,0,0,0,0,0,0,0,0,0,0,0,0
"BCE",1696870800,5.91,0,0,0,0,0,0,0,0,164485700,164485700,164485700,164485700,0,0,0,0,0,0,0,0,0,0,0,0
"BCE",1696784400,5.95,0,0,0,0,0,0,0,0,36628900,37218900,36628900,37218900,590000,0,590000,0,0,0,0,0,0,0,0,0
"BMC",1698080400,14.4,7200000,0,7200000,0,0,0,0,0,107869500,115069500,107869500,115069500,0,0,0,0,7200000,0,7200000,0,0,0,0,0
"BMC",1697994000,14.35,31635000,0,31635000,0,0,0,0,0,344710000,376345000,344710000,376345000,0,0,0,0,31635000,0,31635000,0,0,0,0,0
"BMC",1697734800,14.55,23185000,4470000,23185000,4470000,0,0,0,0,610409650,629124650,610409650,629124650,0,0,0,0,23185000,4470000,23185000,4470000,0,0,0,0
"BMC",1697648400,14.7,38255000,3010000,38255000,3010000,0,0,0,0,218034000,253279000,218034000,253279000,0,0,0,0,38255000,3010000,38255000,3010000,0,0,0,0
"BMC",1697562000,14.9,22975000,115300000,22975000,115300000,0,0,0,0,2063879300,1971554300,2063879300,1971554300,0,0,0,0,22975000,106120000,22975000,106120000,0,9180000,0,9180000
"BMC",1697475600,14.5,11675000,5006400,11675000,5006400,0,0,0,0,173996400,180665000,173996400,180665000,0,0,0,0,11675000,5006400,11675000,5006400,0,0,0,0
"BMC",1697389200,14.7,5880000,10350000,5880000,10350000,0,0,0,0,73810000,69340000,73810000,69340000,0,0,0,0,5880000,10350000,5880000,10350000,0,0,0,0
"BMC",1697130000,14.75,11735000,1475000,11735000,1475000,0,0,0,0,276616250,286876250,276616250,286876250,0,0,0,0,11735000,1475000,11735000,1475000,0,0,0,0
"BMC",1697043600,14.9,1480000,47660000,1480000,47660000,0,0,0,0,200865000,154685000,200865000,154685000,0,0,0,0,1480000,47660000,1480000,47660000,0,0,0,0
"BMC",1696957200,14.9,29405000,59750000,29405000,59750000,0,0,0,0,366025000,335680000,366025000,335680000,0,0,0,0,29405000,59750000,29405000,59750000,0,0,0,0
"BMC",1696870800,14.95,16080000,75689300,16080000,75689300,0,0,0,0,355079300,295470000,355079300,295470000,0,0,0,0,16080000,75689300,16080000,75689300,0,0,0,0
"BMC",1696784400,14.7,1445000,107385000,1445000,107385000,0,0,0,0,543849300,437909300,543849300,437909300,0,0,0,0,1445000,107385000,1445000,107385000,0,0,0,0
"BMI",1698080400,21.8,51605000,1803365000,51605000,1803365000,0,0,0,0,3257846400,1506086400,3257846400,1506086400,0,0,0,0,8725000,30380000,8725000,30380000,42880000,1772985000,42880000,1772985000
"BMI",1697994000,21.95,13260000,0,13260000,0,0,0,0,0,792693200,1025953200,792693200,1025953200,220000000,0,220000000,0,11050000,0,11050000,0,2210000,0,2210000,0
"BMI",1697734800,22.35,32580000,24125000,32580000,24125000,0,0,0,0,1781595100,2008325100,1781595100,2008325100,218275000,0,218275000,0,0,4390000,0,4390000,32580000,19735000,32580000,19735000
"BMI",1697648400,22,103410000,336835000,103410000,336835000,0,0,0,0,3916682000,4117257000,3916682000,4117257000,434000000,0,434000000,0,65700000,2170000,65700000,2170000,37710000,334665000,37710000,334665000
"BMI",1697562000,22.45,45300000,182185000,45300000,182185000,0,0,0,0,1575897550,1439012550,1575897550,1439012550,0,0,0,0,0,0,0,0,45300000,182185000,45300000,182185000
"BMI",1697475600,23,2101500,3143845000,2101500,3143845000,0,0,0,0,3548067650,819769149,3548067650,819769149,458000000,44555000,458000000,44555000,2101500,0,2101500,0,0,3143845000,0,3143845000
"BMI",1697389200,23.45,110690000,4226856800,110690000,4226856800,0,0,0,0,5553023350,518806549,5553023350,518806549,0,918050000,0,918050000,0,1216800,0,1216800,110690000,4225640000,110690000,4225640000
"BMI",1697130000,23.7,90730000,77125000,90730000,77125000,0,0,0,0,1801817500,1036792500,1801817500,1036792500,0,778630000,0,778630000,0,0,0,0,90730000,77125000,90730000,77125000
"BMI",1697043600,23.7,63131000,14160000,63131000,14160000,0,0,0,0,3172457350,3221428350,3172457350,3221428350,0,0,0,0,14250000,0,14250000,0,48881000,14160000,48881000,14160000
"BMI",1696957200,23.18,0,84360000,0,84360000,0,0,0,0,1883256150,1798896150,1883256150,1798896150,0,0,0,0,0,35770000,0,35770000,0,48590000,0,48590000
"BMI",1696784400,25.8,280935000,2370770000,280935000,2370770000,0,0,0,0,3572955000,1485675000,3572955000,1485675000,2555000,0,2555000,0,280935000,0,280935000,0,0,2370770000,0,2370770000
"BCG",1698080400,8.18,992530000,2329952000,992530000,2329952000,39131000,0,39131000,0,26331265660,24924549660,26331265660,24924549660,168926000,277351000,168926000,277351000,41341000,53170000,41341000,53170000,951189000,2276782000,951189000,2276782000
"BCG",1697994000,8.12,196805000,675843000,196805000,675843000,0,130269000,0,130269000,31022922290,30423719290,31022922290,30423719290,45317000,35213000,45317000,35213000,196805000,24714000,196805000,24714000,0,651129000,0,651129000
"BCG",1697734800,8.2,2656153000,102639000,2656153000,102639000,24872000,0,24872000,0,42496426460,45504205460,42496426460,45504205460,475160000,45767000,475160000,45767000,23385000,102639000,23385000,102639000,2632768000,0,2632768000,0
"BCG",1697648400,7.75,3745828600,46008000,3745828600,46008000,56616000,6424000,56616000,6424000,46712170740,49961686340,46712170740,49961686340,56694000,557191000,56694000,557191000,43328600,39584000,43328600,39584000,3702500000,6424000,3702500000,6424000
"BCG",1697562000,7.91,1405155000,290431000,1405155000,290431000,85952000,6856000,85952000,6856000,102146000000,103163000000,102146000000,103163000000,776220000,952599000,776220000,952599000,42531000,283575000,42531000,283575000,1362624000,6856000,1362624000,6856000
"BCG",1697475600,8.5,711498000,61983000,711498000,61983000,14581000,0,14581000,0,48523611280,49815128280,48799611280,50091128280,640106000,12685000,640106000,12685000,82367000,61983000,82367000,61983000,629131000,0,629131000,0
"BCG",1697389200,9.03,169911000,145161000,169911000,145161000,0,89117000,0,89117000,46527598160,46925631160,46527598160,46925631160,559218000,96818000,559218000,96818000,169911000,56044000,169911000,56044000,0,89117000,0,89117000
"BCG",1697130000,9.32,82278000,139234000,82278000,139234000,36880000,118730000,36880000,118730000,61305315620,61673883620,61305315620,61673883620,557598000,50224000,557598000,50224000,45398000,20504000,45398000,20504000,36880000,118730000,36880000,118730000
"BCG",1697043600,9.41,92655000,3780000,92655000,3780000,30048000,0,30048000,0,71724246470,72691422470,71724246470,72691422470,1231595000,383342000,1231595000,383342000,62607000,3780000,62607000,3780000,30048000,0,30048000,0
"BCG",1696957200,9.35,305868000,2329189000,305868000,2329189000,103464000,925000,103464000,925000,44724635440,42803889440,44724635440,42803889440,2796000,2760000,2796000,2760000,43409000,645722000,43409000,645722000,262459000,1683467000,262459000,1683467000
"BCG",1696870800,9.25,193173000,848606000,193173000,848606000,89144000,0,89144000,0,74007507310,73448871310,75953507310,75394871310,18753000,11100000,18753000,11100000,104029000,500103000,104029000,500103000,89144000,348503000,89144000,348503000
"BCG",1696784400,9.1,58203000,1452087000,58203000,1452087000,14550000,218673000,14550000,218673000,40809306030,38933863030,40809306030,38933863030,18233000,295669000,18233000,295669000,43653000,195731000,43653000,195731000,14550000,1256356000,14550000,1256356000
"BRC",1698166800,11.55,24240000,0,24240000,0,0,0,0,0,17257000,41497000,17257000,41497000,0,0,0,0,23100000,0,23100000,0,1140000,0,1140000,0
"BRC",1698080400,11.2,0,0,0,0,0,0,0,0,12541650,12541650,12541650,12541650,0,0,0,0,0,0,0,0,0,0,0,0
"BRC",1697994000,11.85,0,0,0,0,0,0,0,0,2330550,2405550,2330550,2405550,1185000,1110000,1185000,1110000,0,0,0,0,0,0,0,0
"BRC",1697734800,11.85,0,2220000,0,2220000,0,0,0,0,3405000,1185000,3405000,1185000,0,0,0,0,0,0,0,0,0,2220000,0,2220000
"BRC",1697648400,11.1,0,44260000,0,44260000,0,0,0,0,48757000,4497000,48757000,4497000,0,0,0,0,0,44260000,0,44260000,0,0,0,0
"BRC",1697562000,11.4,0,13680000,0,13680000,0,0,0,0,19677500,5997500,19677500,5997500,0,0,0,0,0,13680000,0,13680000,0,0,0,0
"BRC",1697475600,11.5,0,0,0,0,0,0,0,0,1207500,1207500,1207500,1207500,0,0,0,0,0,0,0,0,0,0,0,0
"BRC",1697389200,11.75,0,0,0,0,0,0,0,0,1805100,1805100,1805100,1805100,0,0,0,0,0,0,0,0,0,0,0,0
"BRC",1697130000,11.65,0,0,0,0,0,0,0,0,17338500,17338500,17338500,17338500,0,0,0,0,0,0,0,0,0,0,0,0
"BRC",1697043600,11.7,0,0,0,0,0,0,0,0,2488700,2488700,2488700,2488700,0,0,0,0,0,0,0,0,0,0,0,0
"BRC",1696957200,11.9,0,0,0,0,0,0,0,0,1190000,1190000,1190000,1190000,0,0,0,0,0,0,0,0,0,0,0,0
"BRC",1696870800,11.55,0,0,0,0,0,0,0,0,44403850,44493850,44403850,44493850,1245000,1155000,1245000,1155000,0,0,0,0,0,0,0,0
"BRC",1696784400,11.65,0,0,0,0,0,0,0,0,1165000,1165000,1165000,1165000,0,0,0,0,0,0,0,0,0,0,0,0
"BMP",1698080400,85.2,51030000,354490000,51030000,354490000,51030000,0,51030000,0,5465685800,5451385800,5465685800,5451385800,255070000,16940000,255070000,16940000,0,0,0,0,51030000,354490000,51030000,354490000
"BMP",1697994000,83.9,252600000,1240110000,252600000,1240110000,0,169080000,0,169080000,11122115100,9982635100,11122115100,9982635100,25690000,8580000,25690000,8580000,0,0,0,0,252600000,1240110000,252600000,1240110000
"BMP",1697734800,85,395170000,1067280000,395170000,1067280000,33630000,0,33630000,0,16981493700,17195913700,16981493700,17195913700,861400000,8500000,861400000,8500000,0,0,0,0,395170000,1067280000,395170000,1067280000
"BMP",1697648400,84.8,266460000,487410000,266460000,487410000,76970000,8560000,76970000,8560000,11910967200,13465827200,11910967200,13465827200,1707400000,0,1707400000,0,8470000,0,8470000,0,257990000,487410000,257990000,487410000
"BMP",1697562000,86,5515050000,254380000,5515050000,254380000,115070000,8860000,115070000,8860000,21116175800,26942295800,21116175800,26942295800,468180000,8940000,468180000,8940000,26400000,0,26400000,0,5488650000,254380000,5488650000,254380000
"BMP",1697475600,89.1,3078280000,0,3078280000,0,18020000,0,18020000,0,10721217500,13862167500,10721217500,13862167500,44650000,0,44650000,0,0,0,0,0,3078280000,0,3078280000,0
"BMP",1697389200,89.1,7017490000,1108180000,7017490000,1108180000,0,108840000,0,108840000,35378337800,40995157800,35378337800,40995157800,537450000,721100000,537450000,721100000,0,0,0,0,7017490000,1108180000,7017490000,1108180000
"BMP",1697130000,92.1,81720000,1829840000,81720000,1829840000,45760000,146740000,45760000,146740000,23912696700,23497206700,23912696700,23497206700,1488630000,55020000,1488630000,55020000,0,36800000,0,36800000,81720000,1793040000,81720000,1793040000
"BMP",1697043600,92,5088280000,84240000,5088280000,84240000,37000000,0,37000000,0,29716841000,34378581000,29716841000,34378581000,285000000,664300000,285000000,664300000,0,0,0,0,5088280000,84240000,5088280000,84240000
"BMP",1696957200,93.5,3187710000,875380000,3187710000,875380000,130440000,0,130440000,0,28205654000,31390764000,28205654000,31390764000,1057920000,315580000,1057920000,315580000,0,102080000,0,102080000,3187710000,773300000,3187710000,773300000
"BMP",1696784400,88.6,231300000,375280000,231300000,375280000,62270000,268780000,62270000,268780000,13802570000,10971370000,13802570000,10971370000,1338740000,3819450000,1338740000,3819450000,36080000,8880000,36080000,8880000,195220000,366400000,195220000,366400000
"BCM",1698080400,63.4,3156030000,2718450000,3156030000,2718450000,3638610000,262260000,3638610000,262260000,5005170800,4278430800,5005170800,4278430800,752730000,5293400000,752730000,5293400000,0,0,0,0,3156030000,2718450000,3156030000,2718450000
"BCM",1697994000,63.6,1091000000,2504530000,1091000000,2504530000,1097350000,1253020000,1097350000,1253020000,6085803300,1953783300,6085803300,1953783300,1277850000,3840670000,1277850000,3840670000,0,0,0,0,1091000000,2504530000,1091000000,2504530000
"BCM",1697734800,64.6,1559750000,455240000,1559750000,455240000,1572470000,3072470000,1572470000,3072470000,5781931400,7087931400,5781931400,7087931400,1850070000,148580000,3198070000,1496580000,0,64600000,0,64600000,1559750000,390640000,1559750000,390640000
"BCM",1697648400,63,3400300000,206550000,3400300000,206550000,3152560000,249970000,3152560000,249970000,1684205000,9083035000,1684205000,9083035000,1440180000,137690000,1440180000,137690000,373000000,0,373000000,0,3027300000,206550000,3027300000,206550000
"BCM",1697562000,62.8,3814020000,25730000,3814020000,25730000,3596410000,162660000,3596410000,162660000,9334979600,13840859600,9334979600,13840859600,2095100000,4811260000,2095100000,4811260000,380300000,0,380300000,0,3433720000,25730000,3433720000,25730000
"BCM",1697475600,64.2,953580000,4701940000,953580000,4701940000,312400000,19430000,312400000,19430000,17120482100,7992942100,17120482100,7992942100,2123710000,7795860000,2123710000,7795860000,647730000,0,647730000,0,305850000,4701940000,305850000,4701940000
